run_id,stage,axis,level,scenario_key,seed,system,status,fail_reason,divergence_time_s,talk,noise_type,snr_db,ser_db,rt60_target_s,rt60_achieved_echo_s,rt60_achieved_near_s,speaker_mic_distance_m,absorption_calibrated,absorption_sabine_init,filter_length_ms,mu,frame_size,int16_scale,int16_headroom_db,erle_steady_state_db,erle_n_valid_frames,convergence_time_s,converged,segsnr_db,stoi,pesq_wb,lsd_db,misalignment_final_db,audibility_fraction,audibility_excess_db,audibility_n_units,audibility_fraction_traj,audibility_fraction_interp,recon_err_db,recon_err_interp_db,speex_tworun_erle_diff_db,mu_q15,delta_q30,coeff_bits,n_stall_events,stall_first_time_s,n_tap_stalls,n_sat_total,n_sat_y,n_sat_err,n_sat_gain,n_sat_coeff,n_sat_coeff_taps,sat_first_time_s,coeff_div_final_db,coeff_div_steady_db,far_speaker,near_speaker,wall_time_s,git_sha
b.talk.far_single.s0.nlms_f64,b,talk,far_single,rt0.4_d1_far_single_none_ser0,0,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,31891.71620678807,6.0,24.803757915399846,638,2.46,True,,,,,-14.387625411598897,0.909019663721858,19.293941759662655,14036,0.9626674266172699,0.9273297235679681,-15.87397898536874,-20.533577327920568,,,,,,,,,,,,,,,,,260,61,6.557,3fc93f4
b.talk.far_single.s0.speex,b,talk,far_single,rt0.4_d1_far_single_none_ser0,0,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,31891.71620678807,6.0,23.932681633895875,638,5.62,True,,,,,,0.8691935024223425,18.963352690137427,14036,,,,,0.0,,,,,,,,,,,,,,,,260,61,0.236,3fc93f4
b.talk.far_single.s0.nlms_q15,b,talk,far_single,rt0.4_d1_far_single_none_ser0,0,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,31891.71620678807,6.0,20.094300101348082,638,0.3400000000000001,True,,,,,-11.477513235540409,0.9629524080934739,22.05500087565275,14036,0.9687232829866058,,-16.516174322976962,,,16384,1074,15,68724,0.215125,615458026,3161,0,0,3161,0,0,6.25e-05,-16.162080764770508,-19.65204429626465,260,61,14.705,3fc93f4
b.talk.far_single.s1.none,b,talk,far_single,rt0.4_d1_far_single_none_ser0,1,none,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,,,,28866.693499851983,6.0,-9.688488311833146e-07,694,0.0,True,,,,,,0.9909484454939,32.714432417153496,15246,,,,,,,,,,,,,,,,,,,,,7729,1221,0.464,3fc93f4
b.talk.far_single.s1.nlms_f64,b,talk,far_single,rt0.4_d1_far_single_none_ser0,1,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,28866.693499851983,6.0,23.81285786301352,694,2.32,True,,,,,-18.340293704544173,0.8861996589269316,17.02587221295476,15246,0.9606454151908698,0.8865932047750229,-15.01533810296683,-18.09456559852429,,,,,,,,,,,,,,,,,7729,1221,7.382,3fc93f4
b.talk.far_single.s1.speex,b,talk,far_single,rt0.4_d1_far_single_none_ser0,1,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,28866.693499851983,6.0,29.510461677915586,694,7.8,True,,,,,,0.8314311950675587,18.506830449977937,15246,,,,,0.0,,,,,,,,,,,,,,,,7729,1221,0.34,3fc93f4
b.talk.far_single.s1.nlms_q15,b,talk,far_single,rt0.4_d1_far_single_none_ser0,1,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,28866.693499851983,6.0,15.846577901549258,694,0.37999999999999995,True,,,,,-13.822099910757771,0.9465433556342647,20.636965947381697,15246,0.9645808736717828,,-13.971815950991083,,,16384,1074,15,43896,0.3071875,649018442,1656,0,0,1656,0,0,0.001625,-18.498844146728516,-17.44708824157715,7729,1221,15.511,3fc93f4
b.talk.far_single.s2.none,b,talk,far_single,rt0.4_d1_far_single_none_ser0,2,none,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,,,,40752.38218907314,6.0,-1.8185105011157572e-05,643,0.38,True,,,,,,0.9799631832342113,33.801594990333776,14124,,,,,,,,,,,,,,,,,,,,,8224,908,0.368,3fc93f4
b.talk.far_single.s2.nlms_f64,b,talk,far_single,rt0.4_d1_far_single_none_ser0,2,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,40752.38218907314,6.0,30.779601765908037,643,1.26,True,,,,,-18.52142570227443,0.9231804021523647,18.588841774871657,14124,0.9629708297932597,0.9297649391107335,-15.488880102601126,-18.694524045995966,,,,,,,,,,,,,,,,,8224,908,7.084,3fc93f4
b.talk.far_single.s2.speex,b,talk,far_single,rt0.4_d1_far_single_none_ser0,2,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,40752.38218907314,6.0,27.02390000833762,643,5.140000000000001,True,,,,,,0.7966581704899461,18.59755214480106,14124,,,,,0.0,,,,,,,,,,,,,,,,8224,908,0.24,3fc93f4
b.talk.far_single.s2.nlms_q15,b,talk,far_single,rt0.4_d1_far_single_none_ser0,2,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,40752.38218907314,6.0,23.562637418621758,643,4.22,True,,,,,-14.376272081249105,0.9553950722175021,21.872694869411045,14124,0.9646700651373549,,-17.493705650139525,,,16384,1074,15,105145,0.54775,678239011,725,0,0,725,0,0,0.001375,-19.227798461914062,-19.353471755981445,8224,908,13.966,3fc93f4
b.talk.double.s0.none,b,talk,double,rt0.4_d1_double_none_ser0,0,none,ok,,,double,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,,,,25093.42754246801,6.0,-1.450661607809523e-05,328,0.6000000000000001,True,0.7136642686098632,0.7029313261692469,1.1840558052062988,9.925239352859565,,0.9790742793791575,35.099127459048795,7216,,,,,,,,,,,,,,,,,,,,,260,61,0.599,3fc93f4
b.talk.double.s0.nlms_f64,b,talk,double,rt0.4_d1_double_none_ser0,0,nlms_f64,diverged,,6.7126875,double,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,25093.42754246801,6.0,-28.97761175008811,328,0.0,True,-27.94885275693854,0.27568685029603857,1.0918164253234863,29.835212145904652,29.658887660902945,0.9862804878048781,45.64613933649173,7216,0.9898835920177383,0.983370288248337,10.626699143390578,6.395775041514962,,,,,,,,,,,,,,,,,260,61,5.944,3fc93f4
b.talk.double.s0.speex,b,talk,double,rt0.4_d1_double_none_ser0,0,speex,ok,,,double,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,25093.42754246801,6.0,21.0878289884332,328,11.719999999999999,True,3.0379110937935354,0.9520206480262511,2.6009228229522705,5.675275690087937,,0.8694567627494457,21.61569907973645,7216,,,,,3.3312299433972115,,,,,,,,,,,,,,,,260,61,0.385,3fc93f4
b.talk.double.s0.nlms_q15,b,talk,double,rt0.4_d1_double_none_ser0,0,nlms_q15,ok,,,double,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,25093.42754246801,6.0,8.640512275911535,328,0.0,True,-3.1299142643603868,0.6588601166325125,1.218630075454712,10.06808953896308,-7.2582960553913285,0.9721452328159645,29.075142677857578,7216,0.9843403547671841,,-1.4909451297693086,,,16384,1074,15,19716,0.215125,409111200,16858,0,0,16858,0,0,0.000125,-0.02564171515405178,-0.01840512454509735,260,61,12.601,3fc93f4
b.talk.double.s1.none,b,talk,double,rt0.4_d1_double_none_ser0,1,none,ok,,,double,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,,,,27995.27026734953,6.0,-2.5341747050107715e-05,404,0.42,True,1.3770583297679833,0.627762085333059,1.1131973266601562,8.478682821971987,,0.9898488608166027,32.86249848984221,8866,,,,,,,,,,,,,,,,,,,,,7729,1221,1.281,3fc93f4
b.talk.double.s1.nlms_f64,b,talk,double,rt0.4_d1_double_none_ser0,1,nlms_f64,diverged,,7.0541875,double,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,27995.27026734953,6.0,-11.650322520661796,404,0.0,True,-17.654288888485915,0.3216893705728903,1.0511937141418457,18.886701635436594,23.071566961738142,0.9786826077148658,36.30127245459171,8866,0.9899616512519739,0.9763140085720731,9.072872319264562,6.783964128961506,,,,,,,,,,,,,,,,,7729,1221,5.834,3fc93f4
b.talk.double.s1.speex,b,talk,double,rt0.4_d1_double_none_ser0,1,speex,ok,,,double,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,27995.27026734953,6.0,27.17076208525637,404,11.219999999999999,True,9.339952304446246,0.8933237112458897,2.8977267742156982,3.802975531414857,,0.8309271373787502,19.386838151150247,8866,,,,,2.3966682622469335,,,,,,,,,,,,,,,,7729,1221,0.365,3fc93f4
b.talk.double.s1.nlms_q15,b,talk,double,rt0.4_d1_double_none_ser0,1,nlms_q15,ok,,,double,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,27995.27026734953,6.0,8.971428748844321,404,0.0,True,-2.1325627126383817,0.6010895860781282,1.1227164268493652,8.92366170878152,-0.019744867899146576,0.9859011955786149,27.17043096865518,8866,0.9914279269117979,,1.625599715201946,,,16384,1074,15,20762,0.3031875,465350004,11291,0,0,11291,0,0,0.0016875,-0.10394657403230667,-0.10241512954235077,7729,1221,11.549,3fc93f4
b.talk.double.s2.none,b,talk,double,rt0.4_d1_double_none_ser0,2,none,ok,,,double,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,,,,27866.11327470516,6.0,-1.0273688009710614e-05,406,0.0,True,-4.872039162050259,0.7194112613507015,1.2738810777664185,13.163738283365495,,0.9703703703703703,32.77165733464841,8910,,,,,,,,,,,,,,,,,,,,,8224,908,0.557,3fc93f4
b.talk.double.s2.nlms_f64,b,talk,double,rt0.4_d1_double_none_ser0,2,nlms_f64,ok,,,double,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,27866.11327470516,6.0,4.441033346598807,406,0.0,True,-13.057643937336918,0.5525064659873413,1.0798487663269043,16.78171355177338,5.293151967951678,0.9527497194163861,31.25978826248226,8910,0.9782267115600449,0.9607182940516273,9.493430465057415,5.122058063193426,,,,,,,,,,,,,,,,,8224,908,5.605,3fc93f4
b.talk.double.s2.speex,b,talk,double,rt0.4_d1_double_none_ser0,2,speex,ok,,,double,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,27866.11327470516,6.0,25.03010564847118,406,12.62,True,4.2829308246551685,0.9828843552078498,2.7742607593536377,5.917575726354696,,0.7936026936026936,20.3557618939215,8910,,,,,3.1788044791140955,,,,,,,,,,,,,,,,8224,908,0.363,3fc93f4
b.talk.double.s2.nlms_q15,b,talk,double,rt0.4_d1_double_none_ser0,2,nlms_q15,ok,,,double,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,27866.11327470516,6.0,14.918703226809123,406,0.0,True,-6.817246753479247,0.7125220147615046,1.0915988683700562,12.887165058354563,-4.5263860869841155,0.9634118967452301,27.52428845897038,8910,0.9696969696969697,,0.05474368599879539,,,16384,1074,15,33975,0.548375,444561575,9167,0,0,9167,0,0,0.0019375,-1.7203538417816162,-1.3388055562973022,8224,908,12.485,3fc93f4
b.talk.near_single.s0.none,b,talk,near_single,rt0.4_d1_near_single_none_ser0,0,none,ok,,,near_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,,,,21403.49109965902,6.0,nan,0,,False,69.24703628877815,0.9999999217647668,4.643647193908691,0.09805022133140719,,nan,nan,0,,,,,,,,,,,,,,,,,,,,,260,61,0.563,3fc93f4
b.talk.near_single.s0.nlms_f64,b,talk,near_single,rt0.4_d1_near_single_none_ser0,0,nlms_f64,ok,,,near_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,21403.49109965902,6.0,nan,0,,False,inf,0.9999999999999999,4.643888473510742,0.0,0.0,nan,nan,0,nan,nan,nan,nan,,,,,,,,,,,,,,,,,260,61,5.565,3fc93f4
b.talk.near_single.s0.speex,b,talk,near_single,rt0.4_d1_near_single_none_ser0,0,speex,ok,,,near_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,21403.49109965902,6.0,nan,0,,False,7.077639771160698,0.9991356605031911,4.525850296020508,3.0923206561387473,,nan,nan,0,,,,,,,,,,,,,,,,,,,,,260,61,0.49,3fc93f4
b.talk.near_single.s0.nlms_q15,b,talk,near_single,rt0.4_d1_near_single_none_ser0,0,nlms_q15,ok,,,near_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,21403.49109965902,6.0,nan,0,,False,69.24703628877815,0.9999999217647668,4.643647193908691,0.09805022133140719,0.0,nan,nan,0,nan,,nan,,,16384,1074,15,0,,0,0,0,0,0,0,0,,,,260,61,3.352,3fc93f4
b.talk.near_single.s1.none,b,talk,near_single,rt0.4_d1_near_single_none_ser0,1,none,ok,,,near_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,,,,19460.123788114466,6.0,nan,0,,False,68.532251634609,0.9999995343825656,4.643887996673584,0.04669215945147031,,nan,nan,0,,,,,,,,,,,,,,,,,,,,,7729,1221,0.564,3fc93f4
b.talk.near_single.s1.nlms_f64,b,talk,near_single,rt0.4_d1_near_single_none_ser0,1,nlms_f64,ok,,,near_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,19460.123788114466,6.0,nan,0,,False,inf,0.9999999999999998,4.643888473510742,0.0,0.0,nan,nan,0,nan,nan,nan,nan,,,,,,,,,,,,,,,,,7729,1221,5.405,3fc93f4
b.talk.near_single.s1.speex,b,talk,near_single,rt0.4_d1_near_single_none_ser0,1,speex,ok,,,near_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,19460.123788114466,6.0,nan,0,,False,10.393817597538012,0.9996783745787956,4.516590118408203,2.075963133334063,,nan,nan,0,,,,,,,,,,,,,,,,,,,,,7729,1221,0.442,3fc93f4
b.talk.near_single.s1.nlms_q15,b,talk,near_single,rt0.4_d1_near_single_none_ser0,1,nlms_q15,ok,,,near_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,19460.123788114466,6.0,nan,0,,False,68.532251634609,0.9999995343825656,4.643887996673584,0.04669215945147031,0.0,nan,nan,0,nan,,nan,,,16384,1074,15,0,,0,0,0,0,0,0,0,,,,7729,1221,3.032,3fc93f4
b.talk.near_single.s2.none,b,talk,near_single,rt0.4_d1_near_single_none_ser0,2,none,ok,,,near_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,,,,21715.5898670596,6.0,nan,0,,False,66.47475636137871,0.999999528071153,4.6437482833862305,0.15052649735111936,,nan,nan,0,,,,,,,,,,,,,,,,,,,,,8224,908,0.542,3fc93f4
b.talk.near_single.s2.nlms_f64,b,talk,near_single,rt0.4_d1_near_single_none_ser0,2,nlms_f64,ok,,,near_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,21715.5898670596,6.0,nan,0,,False,inf,0.9999999999999998,4.643888473510742,0.0,0.0,nan,nan,0,nan,nan,nan,nan,,,,,,,,,,,,,,,,,8224,908,5.541,3fc93f4
b.talk.near_single.s2.speex,b,talk,near_single,rt0.4_d1_near_single_none_ser0,2,speex,ok,,,near_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,21715.5898670596,6.0,nan,0,,False,8.6898913126045,0.9995707491149174,4.591557025909424,2.7836192518306393,,nan,nan,0,,,,,,,,,,,,,,,,,,,,,8224,908,0.425,3fc93f4
b.talk.near_single.s2.nlms_q15,b,talk,near_single,rt0.4_d1_near_single_none_ser0,2,nlms_q15,ok,,,near_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,21715.5898670596,6.0,nan,0,,False,66.47475636137871,0.999999528071153,4.6437482833862305,0.15052649735111936,0.0,nan,nan,0,nan,,nan,,,16384,1074,15,0,,0,0,0,0,0,0,0,,,,8224,908,3.069,3fc93f4
b.noise.no_noise.s0.none,b,noise,no_noise,rt0.4_d1_far_single_none_ser0,0,none,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,,,,31891.71620678807,6.0,-3.2185746066892608e-06,638,0.0,True,,,,,,0.9851809632373896,34.95106349661023,14036,,,,,,,,,,,,,,,,,,,,,260,61,0.326,3fc93f4
b.noise.no_noise.s0.nlms_f64,b,noise,no_noise,rt0.4_d1_far_single_none_ser0,0,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,31891.71620678807,6.0,24.803757915399846,638,2.46,True,,,,,-14.387625411598897,0.909019663721858,19.293941759662655,14036,0.9626674266172699,0.9273297235679681,-15.87397898536874,-20.533577327920568,,,,,,,,,,,,,,,,,260,61,6.45,3fc93f4
b.noise.no_noise.s0.speex,b,noise,no_noise,rt0.4_d1_far_single_none_ser0,0,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,31891.71620678807,6.0,23.932681633895875,638,5.62,True,,,,,,0.8691935024223425,18.963352690137427,14036,,,,,0.0,,,,,,,,,,,,,,,,260,61,0.235,3fc93f4
b.noise.no_noise.s0.nlms_q15,b,noise,no_noise,rt0.4_d1_far_single_none_ser0,0,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,31891.71620678807,6.0,20.094300101348082,638,0.3400000000000001,True,,,,,-11.477513235540409,0.9629524080934739,22.05500087565275,14036,0.9687232829866058,,-16.516174322976962,,,16384,1074,15,68724,0.215125,615458026,3161,0,0,3161,0,0,6.25e-05,-16.162080764770508,-19.65204429626465,260,61,12.845,3fc93f4
b.noise.no_noise.s1.none,b,noise,no_noise,rt0.4_d1_far_single_none_ser0,1,none,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,,,,28866.693499851983,6.0,-9.688488311833146e-07,694,0.0,True,,,,,,0.9909484454939,32.714432417153496,15246,,,,,,,,,,,,,,,,,,,,,7729,1221,0.338,3fc93f4
b.noise.no_noise.s1.nlms_f64,b,noise,no_noise,rt0.4_d1_far_single_none_ser0,1,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,28866.693499851983,6.0,23.81285786301352,694,2.32,True,,,,,-18.340293704544173,0.8861996589269316,17.02587221295476,15246,0.9606454151908698,0.8865932047750229,-15.01533810296683,-18.09456559852429,,,,,,,,,,,,,,,,,7729,1221,6.833,3fc93f4
b.noise.no_noise.s1.speex,b,noise,no_noise,rt0.4_d1_far_single_none_ser0,1,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,28866.693499851983,6.0,29.510461677915586,694,7.8,True,,,,,,0.8314311950675587,18.506830449977937,15246,,,,,0.0,,,,,,,,,,,,,,,,7729,1221,0.252,3fc93f4
b.noise.no_noise.s1.nlms_q15,b,noise,no_noise,rt0.4_d1_far_single_none_ser0,1,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,28866.693499851983,6.0,15.846577901549258,694,0.37999999999999995,True,,,,,-13.822099910757771,0.9465433556342647,20.636965947381697,15246,0.9645808736717828,,-13.971815950991083,,,16384,1074,15,43896,0.3071875,649018442,1656,0,0,1656,0,0,0.001625,-18.498844146728516,-17.44708824157715,7729,1221,13.885,3fc93f4
b.noise.no_noise.s2.none,b,noise,no_noise,rt0.4_d1_far_single_none_ser0,2,none,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,,,,40752.38218907314,6.0,-1.8185105011157572e-05,643,0.38,True,,,,,,0.9799631832342113,33.801594990333776,14124,,,,,,,,,,,,,,,,,,,,,8224,908,0.338,3fc93f4
b.noise.no_noise.s2.nlms_f64,b,noise,no_noise,rt0.4_d1_far_single_none_ser0,2,nlms_f64,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,40752.38218907314,6.0,30.779601765908037,643,1.26,True,,,,,-18.52142570227443,0.9231804021523647,18.588841774871657,14124,0.9629708297932597,0.9297649391107335,-15.488880102601126,-18.694524045995966,,,,,,,,,,,,,,,,,8224,908,6.416,3fc93f4
b.noise.no_noise.s2.speex,b,noise,no_noise,rt0.4_d1_far_single_none_ser0,2,speex,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,40752.38218907314,6.0,27.02390000833762,643,5.140000000000001,True,,,,,,0.7966581704899461,18.59755214480106,14124,,,,,0.0,,,,,,,,,,,,,,,,8224,908,0.233,3fc93f4
b.noise.no_noise.s2.nlms_q15,b,noise,no_noise,rt0.4_d1_far_single_none_ser0,2,nlms_q15,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,40752.38218907314,6.0,23.562637418621758,643,4.22,True,,,,,-14.376272081249105,0.9553950722175021,21.872694869411045,14124,0.9646700651373549,,-17.493705650139525,,,16384,1074,15,105145,0.54775,678239011,725,0,0,725,0,0,0.001375,-19.227798461914062,-19.353471755981445,8224,908,13.046,3fc93f4
b.noise.snr20.s0.none,b,noise,snr20,rt0.4_d1_far_single_speech_shaped_snr20_ser0,0,none,ok,,,far_single,speech_shaped,20.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,,,,31999.96439305841,6.0,7.915563755430154e-06,638,0.8200000000000001,True,,,,,,0.9372328298660587,23.725036726032844,14036,,,,,,,,,,,,,,,,,,,,,260,61,0.428,3fc93f4
b.noise.snr20.s0.nlms_f64,b,noise,snr20,rt0.4_d1_far_single_speech_shaped_snr20_ser0,0,nlms_f64,diverged,,6.917125,far_single,speech_shaped,20.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,31999.96439305841,6.0,-16.038796671100698,638,0.0,True,,,,,27.638743563889076,0.9995725277856939,35.83660255498307,14036,0.9964377315474494,0.987389569677971,12.697646312459074,7.719650747054083,,,,,,,,,,,,,,,,,260,61,5.042,3fc93f4
b.noise.snr20.s0.speex,b,noise,snr20,rt0.4_d1_far_single_speech_shaped_snr20_ser0,0,speex,ok,,,far_single,speech_shaped,20.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,31999.96439305841,6.0,13.327495146571927,638,2.4,True,,,,,,0.5800797948133372,11.979182120745449,14036,,,,,10.606814410700345,,,,,,,,,,,,,,,,260,61,0.241,3fc93f4
b.noise.snr20.s0.nlms_q15,b,noise,snr20,rt0.4_d1_far_single_speech_shaped_snr20_ser0,0,nlms_q15,ok,,,far_single,speech_shaped,20.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,31999.96439305841,6.0,9.207298260189834,638,0.04000000000000001,True,,,,,0.20432212006275524,0.9984326018808778,20.062140982862502,14036,0.9828298660587061,,2.358200135063897,,,16384,1074,15,18999,0.2145,436729990,23104,0,0,23104,0,0,0.0,-0.05168306455016136,-0.05277988314628601,260,61,11.174,3fc93f4
b.noise.snr20.s1.none,b,noise,snr20,rt0.4_d1_far_single_speech_shaped_snr20_ser0,1,none,ok,,,far_single,speech_shaped,20.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,,,,28895.447555963823,6.0,-3.03307199306683e-05,694,0.6799999999999999,True,,,,,,0.928899383444838,23.26848680529816,15246,,,,,,,,,,,,,,,,,,,,,7729,1221,0.451,3fc93f4
b.noise.snr20.s1.nlms_f64,b,noise,snr20,rt0.4_d1_far_single_speech_shaped_snr20_ser0,1,nlms_f64,ok,,,far_single,speech_shaped,20.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,28895.447555963823,6.0,-0.14718905271362495,694,4.260000000000001,True,,,,,3.670323138194024,0.9991473173291355,28.465960398746173,15246,0.9951462678735405,0.9731077003804276,10.953999753863409,7.164788357203933,,,,,,,,,,,,,,,,,7729,1221,5.069,3fc93f4
b.noise.snr20.s1.speex,b,noise,snr20,rt0.4_d1_far_single_speech_shaped_snr20_ser0,1,speex,ok,,,far_single,speech_shaped,20.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,,160,28895.447555963823,6.0,16.41643753798874,694,2.44,True,,,,,,0.5884166338711794,11.167014510999689,15246,,,,,13.07631190188794,,,,,,,,,,,,,,,,7729,1221,0.243,3fc93f4
b.noise.snr20.s1.nlms_q15,b,noise,snr20,rt0.4_d1_far_single_speech_shaped_snr20_ser0,1,nlms_q15,ok,,,far_single,speech_shaped,20.0,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,200.0,0.5,,28895.447555963823,6.0,8.078502994023172,694,0.54,True,,,,,-6.507953615168814,0.9935064935064936,20.08270339261967,15246,0.9829463465827102,,3.216044379615452,,,16384,1074,15,15877,0.3049375,486475957,18474,0,0,18474,0,0,0.0,-2.244347333908081,-2.0530471801757812,7729,1221,11.724,3fc93f4
